sex,race,age_cat,decile_score,v_decile_score,is_recid,is_violent_recid,score_text,screening_date,two_year_recid,total_priors_count,c_charge_degree,c_charge_desc,start,end,event,juv_fel_count,juv_misd_count,juv_other_count,person_id,agency_text,maritalstatus,language,rawscore,age,juv_priors_count,adult_priors_count,is_violent,is_drug,is_property,is_fraud,is_weapon,is_traffic,is_sexual,is_public_disorder,is_justice_related,no_charge
male,african-american,46-65,3,2,0,0,low,2013-04-22,0,6,felony,arrest case no charge,24,1075,0,0,0,0,54139.0,pretrial,widowed,english,-2.86,60,0,6,0,0,0,0,0,1,0,0,0,1
male,african-american,46-65,1,1,0,0,low,2014-03-29,0,2,misdemeanor,viol injunct domestic violence,1,734,0,0,0,0,46131.0,pretrial,single,english,-3.43,61,0,2,0,0,0,0,0,0,0,0,1,0
male,african-american,46-65,1,1,0,0,low,2013-10-24,0,0,misdemeanor,dui level 0.15 or minor in veh,0,890,0,0,0,0,58343.0,pretrial,single,english,-4.19,61,0,0,0,0,0,0,0,1,0,0,0,0
male,african-american,46-65,9,5,0,0,high,2013-09-16,0,16,misdemeanor,battery,0,928,0,0,0,0,57304.0,pretrial,separated,english,-1.97,60,0,16,1,0,0,0,0,0,0,0,0,0
male,african-american,46-65,1,1,0,0,low,2014-02-09,0,1,felony,arrest case no charge,1,782,0,0,0,0,61107.0,pretrial,single,english,-3.6,61,0,1,0,0,0,0,0,1,0,0,0,1
male,african-american,46-65,9,5,1,0,high,2013-02-15,1,22,misdemeanor,trespass struct/convey occupy,0,272,1,0,0,0,27125.0,pretrial,single,english,-1.79,60,0,22,0,0,0,0,0,0,0,1,0,0
male,other,46-65,4,2,1,0,low,2014-03-30,1,23,felony,felony petit theft,1,123,0,0,0,0,62371.0,pretrial,separated,english,-2.89,61,0,23,0,0,1,0,0,0,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2013-02-12,0,0,misdemeanor,dui property damage/injury,0,1144,0,0,0,0,52120.0,pretrial,divorced,english,-4.16,60,0,0,0,0,1,0,0,1,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2013-02-20,0,1,misdemeanor,battery,0,1136,0,0,0,0,40381.0,pretrial,divorced,english,-3.83,60,0,1,1,0,0,0,0,0,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2013-05-26,0,0,felony,criminal mischief,0,1041,0,0,0,0,55092.0,pretrial,single,english,-4.2,60,0,0,0,0,1,0,0,0,0,0,0,0
male,caucasian,46-65,1,1,1,0,low,2013-11-10,1,0,misdemeanor,battery,3,150,1,0,0,0,58873.0,pretrial,married,english,-4.18,60,0,0,1,0,0,0,0,0,0,0,0,0
female,african-american,46-65,4,1,0,0,low,2013-11-25,0,1,felony,exploit elderly person 20-100k,0,858,0,0,0,0,59241.0,drrd,divorced,english,-4.0,60,0,1,1,0,0,0,0,0,0,0,0,0
male,hispanic,46-65,1,1,0,0,low,2014-02-05,0,1,felony,arrest case no charge,0,786,0,0,0,0,60994.0,pretrial,single,spanish,-3.8,61,0,1,0,0,0,0,0,1,0,0,0,1
male,caucasian,46-65,4,1,1,1,low,2013-10-03,1,10,felony,corrupt public servant,2,70,0,0,0,0,57837.0,pretrial,single,english,-3.11,60,0,10,0,0,0,0,0,1,0,1,0,0
male,caucasian,46-65,1,1,0,0,low,2013-12-12,0,2,felony,felony dui (level 3),0,195,0,0,0,0,59617.0,pretrial,divorced,english,-4.05,60,0,2,0,0,0,0,0,1,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2013-03-02,0,5,misdemeanor,prostitution,3,56,0,0,0,0,7258.0,pretrial,single,english,-3.41,59,0,5,0,0,0,0,0,0,0,1,0,0
male,african-american,46-65,7,5,1,0,medium,2013-06-10,1,10,misdemeanor,possess drug paraphernalia,0,44,1,0,0,0,3001.0,pretrial,single,english,-1.91,60,0,10,0,1,0,0,0,0,0,0,0,0
female,african-american,46-65,1,1,0,0,low,2013-11-08,0,1,felony,possession of cannabis,0,875,0,0,0,0,58845.0,pretrial,single,english,-4.02,60,0,1,0,1,0,0,0,0,0,0,0,0
male,african-american,46-65,9,9,0,0,high,2013-10-03,0,15,felony,arrest case no charge,0,911,0,0,0,0,57827.0,pretrial,divorced,english,-0.77,60,0,15,0,0,0,0,0,1,0,0,0,1
female,caucasian,46-65,1,1,1,0,low,2013-02-20,1,1,misdemeanor,driving under the influence,0,175,1,0,0,0,52342.0,pretrial,separated,english,-4.01,59,0,1,0,0,0,0,0,1,0,0,0,0
male,african-american,46-65,1,1,0,0,low,2013-09-26,0,4,felony,arrest case no charge,0,918,0,0,0,0,57607.0,pretrial,single,english,-3.28,60,0,4,0,0,0,0,0,1,0,0,0,1
male,caucasian,46-65,1,1,0,0,low,2013-01-05,0,0,felony,false imprisonment,2,444,0,0,0,0,50949.0,pretrial,divorced,english,-4.35,59,0,0,1,0,0,1,0,0,0,0,0,0
male,hispanic,46-65,1,1,0,0,low,2013-11-06,0,0,misdemeanor,battery,0,877,0,0,0,0,58782.0,pretrial,single,english,-4.16,60,0,0,1,0,0,0,0,0,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2013-10-11,0,0,misdemeanor,dui level 0.15 or minor in veh,1,903,0,0,0,0,58052.0,pretrial,divorced,english,-4.4,60,0,0,0,0,0,0,0,1,0,0,0,0
female,caucasian,46-65,1,1,0,0,low,2013-09-20,0,0,misdemeanor,lve/scen/acc/veh/prop/damage,3,924,0,0,0,0,57420.0,pretrial,divorced,english,-4.07,60,0,0,0,0,1,0,0,1,0,0,0,0
male,african-american,46-65,1,1,0,0,low,2014-01-23,0,0,misdemeanor,dui level 0.15 or minor in veh,0,799,0,0,0,0,60634.0,pretrial,married,english,-4.17,60,0,0,0,0,0,0,0,1,0,0,0,0
female,caucasian,46-65,1,1,1,0,low,2013-12-06,1,2,felony,aggravated assault w/o firearm,0,138,1,0,0,0,59464.0,pretrial,single,english,-3.52,60,0,2,1,0,0,0,1,0,0,0,0,0
male,hispanic,46-65,2,2,0,0,low,2013-06-21,0,5,felony,possession of heroin,0,59,0,0,0,0,55520.0,pretrial,single,english,-2.86,59,0,5,0,1,0,0,0,0,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2013-04-18,0,3,misdemeanor,battery,0,1079,0,0,0,0,54017.0,pretrial,single,english,-3.31,59,0,3,1,0,0,0,0,0,0,0,0,0
female,caucasian,46-65,1,1,0,0,low,2013-10-03,0,0,misdemeanor,lve/scen/acc/veh/prop/damage,0,911,0,0,0,0,57821.0,pretrial,single,english,-4.16,60,0,0,0,0,1,0,0,1,0,0,0,0
male,other,46-65,1,1,0,0,low,2013-08-19,0,0,misdemeanor,battery,0,956,0,0,0,0,56533.0,pretrial,widowed,english,-4.35,59,0,0,1,0,0,0,0,0,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2013-05-13,0,0,felony,possession of cannabis,2,1054,0,0,0,0,54735.0,pretrial,divorced,english,-3.92,59,0,0,0,1,0,0,0,0,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2013-10-05,0,0,misdemeanor,assault,1,909,0,0,0,0,57879.0,pretrial,married,english,-4.27,59,0,0,1,0,0,0,0,0,0,0,0,0
male,african-american,46-65,7,6,0,0,medium,2013-10-19,0,1,misdemeanor,possess drug paraphernalia,0,895,0,0,0,0,40560.0,pretrial,single,english,-1.5,59,0,1,0,1,0,0,0,0,0,0,0,0
male,hispanic,46-65,1,1,0,0,low,2013-01-08,0,0,misdemeanor,unlaw lictag/sticker attach,0,1179,0,0,0,0,50999.0,pretrial,single,english,-3.88,58,0,0,0,0,0,1,0,0,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2013-03-30,0,0,felony,crim use of personal id info,0,1098,0,0,0,0,53443.0,pretrial,divorced,english,-4.26,59,0,0,0,0,0,1,0,0,0,0,0,0
male,african-american,46-65,4,1,0,0,low,2013-02-05,0,8,felony,possession of cocaine,16,1151,0,0,0,0,50375.0,pretrial,single,english,-3.07,58,0,8,0,1,0,0,0,0,0,0,0,0
male,african-american,46-65,3,1,1,0,low,2013-12-30,1,3,misdemeanor,dui property damage/injury,1,432,1,0,0,0,60038.0,pretrial,single,english,-3.2,59,0,3,0,0,1,0,0,1,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2013-01-16,0,2,felony,solicit deliver cocaine,0,21,0,0,0,0,51272.0,pretrial,divorced,english,-3.43,58,0,2,0,1,0,0,0,0,0,0,1,0
male,caucasian,46-65,1,1,0,0,low,2013-01-10,0,0,felony,battery on a person over 65,2,1177,0,0,0,0,51055.0,pretrial,single,english,-3.5,58,0,0,1,0,0,0,0,0,0,0,0,0
male,african-american,46-65,7,4,0,0,medium,2013-03-26,0,25,felony,burglary unoccupied dwelling,0,1102,0,0,0,0,18210.0,pretrial,divorced,english,-2.1,58,0,25,0,0,1,0,0,0,0,0,0,0
male,african-american,46-65,1,1,1,0,low,2014-02-18,1,1,felony,felony driving while lic suspd,0,421,1,0,0,0,61307.0,pretrial,divorced,english,-4.31,59,0,1,0,0,0,0,0,1,0,0,0,0
male,african-american,46-65,2,1,1,0,low,2013-01-15,1,20,misdemeanor,susp drivers lic 1st offense,30,58,1,0,0,0,51219.0,pretrial,single,english,-3.39,58,0,20,0,0,0,0,0,1,0,0,0,0
male,african-american,46-65,3,3,0,0,low,2013-02-28,0,11,felony,possession of cocaine,0,1128,0,0,0,0,16156.0,pretrial,single,english,-2.4,58,0,11,0,1,0,0,0,0,0,0,0,0
male,african-american,46-65,6,3,1,0,medium,2013-04-08,1,15,felony,felony petit theft,0,64,1,0,0,0,4551.0,probation,single,english,-2.32,58,0,15,0,0,1,0,0,0,0,0,0,0
male,african-american,46-65,8,5,1,0,high,2013-03-05,1,29,felony,grand theft in the 3rd degree,0,88,0,0,0,0,50735.0,pretrial,married,english,-1.9,58,0,29,0,0,1,0,0,0,0,0,0,0
male,caucasian,46-65,4,2,0,0,low,2013-09-27,0,1,felony,arrest case no charge,1,917,0,0,0,0,57666.0,pretrial,single,english,-2.82,59,0,1,0,0,0,0,0,1,0,0,0,1
male,african-american,46-65,2,2,0,0,low,2013-08-27,0,9,felony,arrest case no charge,0,253,0,0,0,0,56802.0,pretrial,single,english,-2.93,59,0,9,0,0,0,0,0,1,0,0,0,1
male,african-american,46-65,4,2,1,0,low,2013-04-22,1,13,felony,possession of cocaine,0,64,0,0,0,0,54161.0,pretrial,single,english,-2.65,58,0,13,0,1,0,0,0,0,0,0,0,0
male,african-american,46-65,6,3,0,0,medium,2013-03-12,0,8,misdemeanor,arrest case no charge,0,1116,0,0,0,0,52907.0,pretrial,single,english,-2.46,58,0,8,0,0,0,0,0,1,0,0,0,1
male,caucasian,46-65,1,1,0,0,low,2013-01-22,0,4,felony,arrest case no charge,1,1165,0,0,0,0,51421.0,pretrial,married,english,-3.79,58,0,4,0,0,0,0,0,1,0,0,0,1
male,african-american,46-65,2,1,0,0,low,2013-01-24,0,5,felony,possession of cocaine,0,157,0,0,0,0,51507.0,pretrial,divorced,english,-3.88,58,0,5,0,1,0,0,0,0,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2013-03-01,0,0,misdemeanor,driving under the influence,0,1127,0,0,0,0,52633.0,pretrial,married,english,-4.35,58,0,0,0,0,0,0,0,1,0,0,0,0
male,african-american,46-65,8,10,0,0,high,2013-10-11,0,2,misdemeanor,battery,1,903,0,0,0,0,58051.0,pretrial,single,english,-0.43,58,0,2,1,0,0,0,0,0,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2013-03-20,0,1,felony,arrest case no charge,0,1108,0,0,0,0,53137.0,pretrial,married,english,-4.3,58,0,1,0,0,0,0,0,1,0,0,0,1
male,african-american,46-65,1,1,0,0,low,2013-08-14,0,1,misdemeanor,arrest case no charge,1,961,0,0,0,0,56419.0,pretrial,single,english,-4.29,58,0,1,0,0,0,0,0,1,0,0,0,1
male,caucasian,46-65,1,1,0,0,low,2013-05-31,0,0,misdemeanor,battery,0,1036,0,0,0,0,55206.0,pretrial,significant other,english,-4.0,58,0,0,1,0,0,0,0,0,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2013-06-04,0,0,misdemeanor,petit theft,0,66,0,0,0,0,55243.0,pretrial,single,english,-4.09,58,0,0,0,0,1,0,0,0,0,0,0,0
female,african-american,46-65,1,1,1,0,low,2013-04-27,1,1,felony,solicit purchase cocaine,0,544,1,0,0,0,54301.0,pretrial,significant other,english,-3.76,58,0,1,0,1,0,0,0,0,0,0,1,0
male,caucasian,46-65,1,1,0,0,low,2013-05-13,0,0,misdemeanor,battery,2,1054,0,0,0,0,54751.0,pretrial,divorced,english,-3.99,58,0,0,1,0,0,0,0,0,0,0,0,0
female,caucasian,46-65,3,1,1,0,low,2013-05-07,1,8,felony,resist officer w/violence,31,135,0,0,0,0,35736.0,pretrial,widowed,english,-3.3,58,0,8,0,0,0,0,0,0,0,0,1,0
male,caucasian,46-65,1,1,0,0,low,2013-01-13,0,1,misdemeanor,dui property damage/injury,0,1174,0,0,0,0,30652.0,pretrial,single,english,-3.78,58,0,1,0,0,1,0,0,1,0,0,0,0
male,african-american,46-65,9,3,1,0,high,2013-05-20,1,4,misdemeanor,alcoholic beverage violation-fl,2,14,1,0,0,0,54909.0,pretrial,single,english,-2.38,58,0,4,0,0,0,0,0,0,0,1,1,0
male,caucasian,46-65,6,5,0,0,medium,2013-10-03,0,10,felony,burglary conveyance unoccup,22,82,0,0,0,0,57803.0,pretrial,single,english,-1.95,58,0,10,0,0,1,0,0,0,0,0,0,0
male,caucasian,46-65,6,5,0,0,medium,2013-10-18,0,4,felony,uttering a forged instrument,118,896,0,0,0,0,58205.0,pretrial,single,english,-1.89,58,0,4,0,0,0,1,0,0,0,0,0,0
male,hispanic,46-65,1,1,0,0,low,2013-01-06,0,0,felony,arrest case no charge,0,1181,0,0,0,0,50950.0,pretrial,married,english,-4.08,57,0,0,0,0,0,0,0,1,0,0,0,1
female,caucasian,46-65,1,1,0,0,low,2013-01-26,0,1,misdemeanor,dui level 0.15 or minor in veh,0,1161,0,0,0,0,51590.0,pretrial,divorced,english,-4.31,58,0,1,0,0,0,0,0,1,0,0,0,0
male,african-american,46-65,2,2,1,0,low,2013-10-23,0,14,misdemeanor,poss of controlled substance,0,779,1,0,0,0,15114.0,pretrial,separated,english,-2.81,58,0,14,0,1,0,0,0,0,0,0,0,0
male,african-american,46-65,3,4,0,0,low,2013-02-06,0,12,felony,felony battery w/prior convict,241,1150,0,0,0,0,17427.0,pretrial,widowed,english,-2.23,58,0,12,1,0,0,0,0,0,0,0,0,0
male,caucasian,46-65,1,1,1,0,low,2014-03-11,1,1,felony,aggravated assault w/dead weap,0,110,1,0,0,0,61882.0,pretrial,married,english,-3.73,59,0,1,1,0,0,0,0,0,0,0,0,0
male,african-american,46-65,4,2,0,0,low,2013-10-23,0,30,felony,arrest case no charge,0,891,0,0,0,0,40371.0,pretrial,married,english,-2.72,58,0,30,0,0,0,0,0,1,0,0,0,1
female,caucasian,46-65,1,1,0,0,low,2013-12-04,0,0,felony,possession of cocaine,0,849,0,0,0,0,59374.0,pretrial,divorced,english,-4.17,58,0,0,0,1,0,0,0,0,0,0,0,0
male,hispanic,46-65,1,1,0,0,low,2014-03-04,0,1,felony,lewd or lascivious molestation,0,759,0,0,0,0,61692.0,pretrial,single,english,-4.13,59,0,1,0,0,0,0,0,0,1,0,0,0
male,caucasian,46-65,1,1,0,0,low,2013-05-08,0,0,misdemeanor,driving under the influence,6,1059,0,0,0,0,54617.0,pretrial,single,english,-3.83,58,0,0,0,0,0,0,0,1,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2014-02-05,0,0,misdemeanor,driving under the influence,0,786,0,0,0,0,60990.0,pretrial,married,english,-3.28,58,0,0,0,0,0,0,0,1,0,0,0,0
male,other,46-65,1,1,0,0,low,2013-07-10,0,0,misdemeanor,dui level 0.15 or minor in veh,0,996,0,0,0,0,55772.0,pretrial,married,english,-3.64,58,0,0,0,0,0,0,0,1,0,0,0,0
male,african-american,46-65,2,1,1,0,low,2013-06-26,1,8,felony,possession of cocaine,0,398,1,0,0,0,55568.0,probation,divorced,english,-3.39,58,0,8,0,1,0,0,0,0,0,0,0,0
female,caucasian,46-65,6,2,0,0,medium,2013-11-21,0,15,felony,felony petit theft,0,862,0,0,0,0,59153.0,pretrial,divorced,english,-2.64,58,0,15,0,0,1,0,0,0,0,0,0,0
male,hispanic,46-65,4,1,1,0,low,2013-02-24,1,2,felony,felony petit theft,2,82,0,0,0,0,52482.0,pretrial,divorced,english,-3.53,57,0,2,0,0,1,0,0,0,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2014-03-31,0,0,misdemeanor,dui level 0.15 or minor in veh,1,732,0,0,0,0,62377.0,pretrial,single,english,-4.22,59,0,0,0,0,0,0,0,1,0,0,0,0
female,caucasian,46-65,1,1,0,0,low,2013-01-24,0,0,misdemeanor,disorderly conduct,0,1163,0,0,0,0,51506.0,pretrial,divorced,english,-3.54,57,0,0,0,0,0,0,0,0,0,1,0,0
female,african-american,46-65,6,3,0,0,medium,2014-02-26,0,1,felony,arrest case no charge,0,765,0,0,0,0,61523.0,pretrial,single,english,-2.26,58,0,1,0,0,0,0,0,1,0,0,0,1
female,caucasian,46-65,1,1,0,0,low,2013-11-25,0,2,felony,aggrav battery w/deadly weapon,0,858,0,0,0,0,59219.0,pretrial,divorced,english,-3.9,58,0,2,1,0,0,0,1,1,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2013-03-27,0,3,misdemeanor,susp drivers lic 1st offense,0,1101,0,0,0,0,53384.0,pretrial,married,english,-3.69,57,0,3,0,0,0,0,0,1,0,0,0,0
male,african-american,46-65,4,1,1,0,low,2013-05-14,1,15,felony,felony battery (dom strang),0,273,1,0,0,0,54788.0,pretrial,single,english,-3.31,57,0,15,1,0,0,0,0,0,0,0,0,0
male,african-american,46-65,1,1,0,0,low,2013-09-20,0,2,felony,possession of cocaine,1,924,0,0,0,0,57418.0,pretrial,divorced,english,-3.79,58,0,2,0,1,0,0,0,0,0,0,0,0
male,other,46-65,1,1,1,0,low,2013-02-18,1,1,misdemeanor,battery,0,56,0,0,0,0,52269.0,pretrial,significant other,english,-3.71,57,0,1,1,0,0,0,0,0,0,0,0,0
male,african-american,46-65,8,1,0,0,high,2014-02-25,0,9,felony,possession of cocaine,0,766,0,0,0,0,40074.0,pretrial,single,english,-3.11,58,0,9,0,1,0,0,0,0,0,0,0,0
male,african-american,46-65,1,1,1,0,low,2013-08-18,0,0,felony,grand theft in the 3rd degree,1,812,1,0,0,0,56529.0,pretrial,single,english,-3.95,58,0,0,0,0,1,0,0,0,0,0,0,0
male,other,46-65,1,1,0,0,low,2013-11-26,0,4,felony,arrest case no charge,0,408,0,0,0,0,59249.0,pretrial,single,english,-3.99,58,0,4,0,0,0,0,0,1,0,0,0,1
male,other,46-65,1,1,0,0,low,2014-02-23,0,1,misdemeanor,battery,0,768,0,0,0,0,61433.0,pretrial,separated,english,-4.37,58,0,1,1,0,0,0,0,0,0,0,0,0
male,hispanic,46-65,1,1,0,0,low,2013-05-20,0,0,felony,false imprisonment,0,786,0,0,0,0,54908.0,pretrial,married,english,-4.22,57,0,0,1,0,0,1,0,0,0,0,0,0
male,african-american,46-65,9,4,0,0,high,2013-09-10,0,10,felony,arrest case no charge,0,934,0,0,0,0,49384.0,pretrial,single,english,-2.0,58,0,10,0,0,0,0,0,1,0,0,0,1
female,caucasian,46-65,1,1,0,0,low,2013-10-14,0,0,misdemeanor,battery,0,900,0,0,0,0,58092.0,pretrial,single,english,-4.08,58,0,0,1,0,0,0,0,0,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2013-01-02,0,1,misdemeanor,driving under the influence,0,1185,0,0,0,0,50866.0,pretrial,married,english,-4.28,57,0,1,0,0,0,0,0,1,0,0,0,0
male,african-american,46-65,1,1,0,0,low,2014-02-11,0,1,felony,arrest case no charge,0,780,0,0,0,0,61169.0,pretrial,divorced,english,-4.1,58,0,1,0,0,0,0,0,1,0,0,0,1
male,caucasian,46-65,1,1,0,0,low,2013-05-02,0,0,misdemeanor,driving under the influence,0,1065,0,0,0,0,54437.0,pretrial,single,english,-4.22,57,0,0,0,0,0,0,0,1,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2014-03-03,0,1,felony,arrest case no charge,0,760,0,0,0,0,61635.0,pretrial,single,english,-4.14,58,0,1,0,0,0,0,0,1,0,0,0,1
male,caucasian,46-65,1,2,0,0,low,2014-01-17,0,3,felony,resist officer w/violence,0,805,0,0,0,0,60514.0,pretrial,single,english,-2.72,58,0,3,0,0,0,0,0,0,0,0,1,0
male,african-american,46-65,3,1,0,0,low,2013-05-03,0,12,felony,driving while license revoked,0,409,0,0,0,0,54463.0,pretrial,divorced,english,-3.77,57,0,12,0,0,0,0,0,1,0,0,0,0
male,caucasian,46-65,2,1,0,0,low,2013-09-07,0,2,misdemeanor,dui property damage/injury,10,937,0,0,0,0,57065.0,pretrial,single,english,-3.5,57,0,2,0,0,1,0,0,1,0,0,0,0
male,african-american,46-65,3,1,0,0,low,2013-05-30,0,13,felony,possession of heroin,0,1037,0,0,0,0,55174.0,probation,married,english,-2.97,57,0,13,0,1,0,0,0,0,0,0,0,0
female,caucasian,46-65,3,1,1,0,low,2013-01-03,1,9,felony,arrest case no charge,0,33,1,0,0,0,29747.0,pretrial,single,english,-2.97,57,0,9,0,0,0,0,0,1,0,0,0,1
male,african-american,46-65,1,1,0,0,low,2013-12-22,0,1,felony,arrest case no charge,0,831,0,0,0,0,59897.0,pretrial,single,english,-4.1,57,0,1,0,0,0,0,0,1,0,0,0,1
male,african-american,46-65,6,3,1,0,medium,2013-01-28,1,13,felony,felony petit theft,1,314,1,0,0,0,4994.0,pretrial,married,english,-2.28,57,0,13,0,0,1,0,0,0,0,0,0,0
male,african-american,46-65,1,1,0,0,low,2013-08-08,0,0,felony,att burgl struc/conv dwel/occp,217,880,0,0,0,0,56269.0,pretrial,single,english,-3.03,57,0,0,0,0,1,0,0,0,0,0,0,0
male,african-american,46-65,1,1,0,0,low,2013-12-15,0,3,misdemeanor,dui - enhanced,0,838,0,0,0,0,59689.0,pretrial,significant other,english,-3.97,57,0,3,0,0,0,0,0,1,0,0,0,0
male,hispanic,46-65,1,1,0,0,low,2013-06-19,0,4,felony,grand theft in the 3rd degree,0,150,0,0,0,0,55488.0,pretrial,single,english,-3.89,57,0,4,0,0,1,0,0,0,0,0,0,0
female,caucasian,46-65,7,3,0,0,medium,2013-03-20,0,0,felony,grand theft in the 3rd degree,13,1108,0,0,0,0,53155.0,pretrial,single,english,-2.55,57,0,0,0,0,1,0,0,0,0,0,0,0
male,hispanic,46-65,4,1,0,0,low,2014-03-30,0,0,felony,grand theft in the 3rd degree,0,733,0,0,0,0,62372.0,pretrial,single,english,-3.4,58,0,0,0,0,1,0,0,0,0,0,0,0
male,hispanic,46-65,1,1,0,0,low,2013-05-07,0,1,felony,aggravated assault w/dead weap,0,1060,0,0,0,0,54570.0,pretrial,single,english,-3.84,57,0,1,1,0,0,0,0,0,0,0,0,0
male,african-american,46-65,8,5,1,0,high,2014-03-28,1,19,felony,possession of cocaine,39,491,1,0,0,0,62350.0,pretrial,single,english,-1.97,58,0,19,0,1,0,0,0,0,0,0,0,0
female,caucasian,46-65,1,1,0,0,low,2013-10-09,0,0,misdemeanor,driving under the influence,0,905,0,0,0,0,57983.0,pretrial,divorced,english,-4.28,57,0,0,0,0,0,0,0,1,0,0,0,0
male,hispanic,46-65,1,1,0,0,low,2013-02-19,0,0,felony,uttering a forged instrument,0,1137,0,0,0,0,52300.0,pretrial,married,english,-3.96,56,0,0,0,0,0,1,0,0,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2013-08-22,0,0,felony,grand theft in the 3rd degree,0,953,0,0,0,0,56656.0,pretrial,single,english,-3.33,57,0,0,0,0,1,0,0,0,0,0,0,0
male,caucasian,46-65,1,1,1,0,low,2013-02-25,1,1,felony,burglary dwelling assault/batt,0,28,1,0,0,0,52505.0,pretrial,married,english,-3.92,56,0,1,1,0,1,0,0,0,0,0,0,0
male,other,46-65,1,1,0,0,low,2013-09-26,0,1,misdemeanor,battery,0,918,0,0,0,0,57612.0,pretrial,married,english,-3.73,57,0,1,1,0,0,0,0,0,0,0,0,0
male,african-american,46-65,5,3,0,0,medium,2013-02-09,0,5,misdemeanor,alcoholic beverage violation-fl,151,879,0,0,0,0,52041.0,pretrial,single,english,-2.29,56,0,5,0,0,0,0,0,0,0,1,1,0
male,african-american,46-65,3,2,1,0,low,2013-01-31,0,3,felony,arrest case no charge,0,732,1,0,0,0,45513.0,pretrial,married,english,-2.68,56,0,3,0,0,0,0,0,1,0,0,0,1
male,other,46-65,3,1,1,0,low,2013-04-20,1,20,felony,felony petit theft,198,245,1,0,0,0,33999.0,pretrial,single,english,-3.09,56,0,20,0,0,1,0,0,0,0,0,0,0
male,african-american,46-65,1,1,0,0,low,2013-01-09,0,1,felony,possession of cocaine,0,1178,0,0,0,0,51034.0,pretrial,married,english,-3.7,56,0,1,0,1,0,0,0,0,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2013-03-25,0,0,misdemeanor,leaving acc/unattended veh,0,449,0,0,0,0,53303.0,pretrial,single,english,-3.96,56,0,0,0,0,0,0,0,1,0,0,0,0
male,african-american,46-65,6,4,0,0,medium,2013-08-15,0,5,misdemeanor,leave acc/attend veh/more $50,0,960,0,0,0,0,56468.0,pretrial,divorced,english,-2.17,57,0,5,0,0,0,0,0,1,0,0,0,0
male,hispanic,46-65,1,1,0,0,low,2013-04-27,0,1,misdemeanor,license suspended revoked,0,1070,0,0,0,0,54299.0,pretrial,married,english,-3.57,56,0,1,0,0,0,0,0,1,0,0,0,0
male,african-american,46-65,8,6,1,0,high,2013-07-09,1,8,felony,arrest case no charge,0,160,0,0,0,0,55738.0,pretrial,single,english,-1.5,56,0,8,0,0,0,0,0,1,0,0,0,1
male,african-american,46-65,4,2,1,0,low,2013-04-11,0,8,felony,possession of cocaine,4,314,0,0,0,0,53828.0,pretrial,divorced,english,-2.57,56,0,8,0,1,0,0,0,0,0,0,0,0
male,african-american,46-65,1,1,0,0,low,2013-03-28,0,1,misdemeanor,battery,62,1100,0,0,0,0,53396.0,pretrial,divorced,english,-4.28,56,0,1,1,0,0,0,0,0,0,0,0,0
male,african-american,46-65,9,4,1,0,high,2013-05-07,1,9,felony,felony petit theft,0,30,0,0,0,0,13745.0,pretrial,single,english,-2.06,56,0,9,0,0,1,0,0,0,0,0,0,0
female,caucasian,46-65,1,1,0,0,low,2014-02-28,0,1,felony,aggrav battery w/deadly weapon,0,763,0,0,0,0,55672.0,pretrial,single,english,-3.94,57,0,1,1,0,0,0,1,1,0,0,0,0
male,african-american,46-65,6,6,1,0,medium,2013-01-24,1,22,felony,felony petit theft,68,84,0,0,0,0,6588.0,pretrial,divorced,english,-1.63,56,0,22,0,0,1,0,0,0,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2013-11-22,0,2,felony,possession of methamphetamine,0,861,0,0,0,0,59183.0,pretrial,single,english,-4.2,57,0,2,0,1,0,0,0,0,0,0,0,0
female,caucasian,46-65,1,1,0,0,low,2014-02-06,0,0,misdemeanor,driving under the influence,0,785,0,0,0,0,61041.0,probation,single,english,-3.93,57,0,0,0,0,0,0,0,1,0,0,0,0
female,caucasian,46-65,1,1,0,0,low,2013-03-01,0,1,felony,grand theft in the 1st degree,0,965,0,0,0,0,52627.0,pretrial,single,english,-4.04,56,0,1,0,0,1,0,0,0,0,0,0,0
male,caucasian,46-65,1,1,0,0,low,2014-03-12,0,0,misdemeanor,battery,0,751,0,0,0,0,61906.0,pretrial,married,english,-3.66,57,0,0,1,0,0,0,0,0,0,0,0,0
