two_year_recid,sex,age,priors_count,juv_priors_count,c_charge_degree,maritalstatus_other,maritalstatus_separated,maritalstatus_significant other,race_african-american,race_hispanic,race_other
1,0,57,14,0,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,57,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,57,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0
0,1,57,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,57,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,57,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,57,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,57,27,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,1,57,3,0,0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,56,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,56,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56,9,0,0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,56,8,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,56,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,56,10,0,1,0.0,0.0,0.0,0.0,1.0,0.0
0,0,56,5,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,56,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,56,12,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,56,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,56,6,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,56,4,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,56,24,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,56,13,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,56,4,0,1,0.0,0.0,1.0,1.0,0.0,0.0
1,1,56,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,56,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,1,56,2,0,1,0.0,1.0,0.0,1.0,0.0,0.0
1,0,56,3,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,56,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,56,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56,16,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,56,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,56,4,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,56,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,56,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0
0,0,56,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,56,3,0,1,0.0,0.0,1.0,1.0,0.0,0.0
0,0,56,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,56,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56,3,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,56,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,56,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0
0,0,56,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,56,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56,3,0,1,0.0,1.0,0.0,0.0,0.0,0.0
0,0,56,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,56,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,56,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,56,4,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,56,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,56,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,56,31,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,56,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56,9,0,0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,56,5,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,56,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,56,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
1,0,56,22,0,0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,56,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,56,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,56,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56,8,0,1,0.0,1.0,0.0,0.0,1.0,0.0
0,0,56,28,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,56,7,0,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,56,2,0,1,0.0,1.0,0.0,0.0,1.0,0.0
0,0,56,4,0,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,56,7,0,0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,56,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,56,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0
0,1,56,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0
0,0,56,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
0,0,56,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,56,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,56,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56,2,0,0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,56,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,56,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
1,0,56,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,56,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56,8,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,56,9,0,1,0.0,1.0,0.0,1.0,0.0,0.0
0,1,56,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,56,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,56,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,56,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,56,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,56,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0
1,0,55,3,0,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,55,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,55,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,55,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,55,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,55,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
1,0,55,12,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,55,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0
0,1,55,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0
0,0,55,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,55,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,55,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,55,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
0,0,55,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,55,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,55,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,55,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,55,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,55,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,55,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,55,8,0,0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,55,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,55,12,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,55,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0
1,0,55,8,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,55,21,0,0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,55,27,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,55,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,55,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,55,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,55,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,55,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,55,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0
0,0,55,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,55,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0
1,1,55,5,0,0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,55,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,55,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
1,0,55,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,55,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,55,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,55,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,55,4,0,0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,55,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,55,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,55,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,55,5,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,55,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,55,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,1,55,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,55,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,55,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,55,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,55,3,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,55,11,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,55,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,55,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,1,55,6,0,0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,55,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0
0,0,55,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
1,0,55,18,0,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,55,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,55,12,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,55,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,55,17,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,55,9,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,55,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,55,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,54,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,54,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,54,21,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,54,2,0,1,0.0,0.0,0.0,0.0,0.0,1.0
0,1,54,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0
1,1,54,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,54,4,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,54,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0
0,1,54,7,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,54,9,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,54,2,0,1,0.0,0.0,1.0,0.0,0.0,1.0
0,1,54,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0
0,0,54,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0
0,0,54,7,0,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,54,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,54,11,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,54,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0
1,0,54,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,54,2,0,1,0.0,1.0,0.0,1.0,0.0,0.0
0,1,54,6,0,0,1.0,0.0,0.0,1.0,0.0,0.0
1,0,54,3,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,54,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,54,11,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,54,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0
0,1,54,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,54,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,54,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,54,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,54,3,0,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,54,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,54,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,54,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,54,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0
0,0,54,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,54,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
0,0,54,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,54,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,54,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,54,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,54,12,0,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,54,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
0,0,54,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,54,4,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,54,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,54,10,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,54,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,54,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,54,13,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,54,6,0,0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,54,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,1,54,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
1,0,54,4,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,54,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,54,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
1,0,54,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,54,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,54,3,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,54,4,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,54,2,0,1,0.0,0.0,1.0,0.0,1.0,0.0
1,0,54,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,54,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,54,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,54,5,0,0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,54,2,0,1,0.0,0.0,1.0,1.0,0.0,0.0
0,0,54,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,54,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,54,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,53,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,1,53,3,0,0,0.0,0.0,1.0,1.0,0.0,0.0
1,1,53,10,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,53,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,53,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,53,8,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,53,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,53,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,53,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,53,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0
0,1,53,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0
0,0,53,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,53,8,0,1,0.0,1.0,0.0,0.0,0.0,0.0
0,0,53,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,53,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0
0,0,53,6,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,53,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,53,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
0,0,53,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,53,4,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,53,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
1,0,53,26,0,0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,53,3,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,53,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,53,6,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,53,3,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,53,5,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,53,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
0,0,53,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,53,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,53,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,53,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,53,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,53,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0
0,1,53,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,53,18,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,53,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,53,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
1,1,53,4,0,0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,53,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
0,0,53,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,53,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0
1,0,53,8,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,53,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,53,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,53,13,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,53,18,0,0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,53,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,53,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,53,20,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,53,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,53,4,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,1,53,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,53,13,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,53,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0
0,0,53,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,53,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,53,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,53,11,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,53,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,53,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0
0,0,53,4,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,53,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,53,3,0,1,0.0,0.0,0.0,0.0,1.0,0.0
1,0,53,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,53,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,53,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0
0,0,53,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,1,53,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,53,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,53,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,53,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,53,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,53,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,53,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
1,0,53,4,0,1,0.0,0.0,1.0,0.0,0.0,1.0
0,0,53,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,53,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,53,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,52,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,52,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0
0,1,52,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,52,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,52,2,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,52,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,52,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,52,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,52,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,52,2,0,1,0.0,1.0,0.0,0.0,0.0,0.0
1,1,52,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0
1,0,52,16,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,52,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,52,13,0,0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,52,7,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,52,3,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,52,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,52,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,52,3,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,0,52,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,1,52,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,52,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,1,52,3,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,52,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,52,3,0,1,0.0,1.0,0.0,0.0,0.0,0.0
0,1,52,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,52,8,0,0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,52,9,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,52,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,52,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,52,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,52,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,52,23,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,52,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,52,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,52,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,52,5,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,52,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,52,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,52,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,52,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,52,7,0,1,0.0,0.0,1.0,1.0,0.0,0.0
1,0,52,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0
0,1,52,3,0,1,0.0,1.0,0.0,0.0,0.0,0.0
0,0,52,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,52,3,0,1,0.0,1.0,0.0,1.0,0.0,0.0
0,0,52,20,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,52,10,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,52,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,52,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,52,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,52,17,0,0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,52,7,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,52,8,0,0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,52,6,0,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,52,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,52,2,0,1,0.0,0.0,1.0,0.0,1.0,0.0
1,0,52,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,52,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0
1,0,52,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,52,19,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,52,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,52,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0
0,0,52,4,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,52,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,52,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,52,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,52,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,52,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,52,9,1,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,52,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,1,52,21,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,52,7,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,52,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
